32768, 1.39554401039, 1.39004895594, 1.12508742132, 1.0665401139, 1.03396942752
65536, 1.43693558098, 1.43046357616, 1.14037728276, 1.08398555087, 1.04565522777
98304, 1.46015062762, 1.45114644351, 1.14687866109, 1.09057740586, 1.05221757322
131072, 1.47740948751, 1.46785678468, 1.15163975529, 1.09688095477, 1.05616287233
163840, 1.48743526956, 1.48091204689, 1.15968849103, 1.0971859821, 1.05780578861
196608, 1.4970518474, 1.48586891161, 1.16563105499, 1.09916816997, 1.05854546669
229376, 1.50587544066, 1.49604482531, 1.1678656387, 1.10266257774, 1.05947092373
262144, 1.51190625549, 1.50274759742, 1.17117908313, 1.10523674504, 1.06122500188
294912, 1.51674438321, 1.50898016555, 1.17228531269, 1.10709265746, 1.0621360523
327680, 1.52213895261, 1.51079465312, 1.17307586124, 1.10950762728, 1.06399991969
360448, 1.52692949882, 1.51547887337, 1.17525387542, 1.11091139679, 1.06500853094
393216, 1.53192130346, 1.51964484464, 1.17730989062, 1.11111576023, 1.0652736052
425984, 1.53549883633, 1.523317882, 1.17843785822, 1.11115699768, 1.0649959667
458752, 1.53872256562, 1.52580130789, 1.17884797993, 1.1123998925, 1.0662187584
491520, 1.54251055488, 1.52726871274, 1.1802525141, 1.11349083683, 1.06557069926
524288, 1.54486709182, 1.53109342765, 1.18047168451, 1.11377617247, 1.06628164368
557056, 1.54777916197, 1.53267049648, 1.18113867027, 1.11374894464, 1.06807460457
589824, 1.55058710706, 1.5347748029, 1.18133969691, 1.11431024677, 1.06807765648
622592, 1.5535075232, 1.53554799025, 1.18152862036, 1.1153635881, 1.0682462252
655360, 1.55587020264, 1.53638605107, 1.18177850573, 1.11636312559, 1.06922793297
688128, 1.55780843908, 1.53890842379, 1.18215869133, 1.11721258217, 1.06960900474
720896, 1.55975826682, 1.54109464082, 1.18201140251, 1.1181391106, 1.07083238312
753664, 1.56245144678, 1.54256972025, 1.18256884738, 1.11807270982, 1.0706585781
786432, 1.5639981341, 1.54293143229, 1.18280818236, 1.11858099416, 1.0707871303
819200, 1.56565960641, 1.5434352435, 1.18315732858, 1.1185112045, 1.07092369381
851968, 1.56741166458, 1.5447664556, 1.18319190531, 1.11920867211, 1.07161783749
884736, 1.5696387943, 1.54608384017, 1.18387437358, 1.11949231936, 1.07175041266
917504, 1.57081331223, 1.54631124844, 1.18460336265, 1.12028970182, 1.07226415128
950272, 1.57213897625, 1.54898838403, 1.18499703153, 1.12080195382, 1.07266256908
983040, 1.57371087111, 1.55078224328, 1.18510191245, 1.12143172602, 1.0730049116
1015808, 1.57492776496, 1.55007081866, 1.18532313545, 1.12188903727, 1.07342479058
1048576, 1.57638022385, 1.55406464558, 1.18522118068, 1.12240022573, 1.07342383296
1081344, 1.57792392523, 1.55441203541, 1.18525330619, 1.12312593275, 1.07399665615
1114112, 1.57901643313, 1.55496233798, 1.18584356867, 1.1235296462, 1.07409889398
1146880, 1.58001482911, 1.55581354325, 1.18531516169, 1.12372127576, 1.0740595201
1179648, 1.58151693523, 1.55786030767, 1.1850481414, 1.12370375121, 1.07453343409
1212416, 1.58244869265, 1.55735213087, 1.1850294639, 1.12403336437, 1.07464367822
1245184, 1.58341081627, 1.55920840619, 1.18527225565, 1.12423067373, 1.07488549255
1277952, 1.58495494823, 1.5584772219, 1.18586910923, 1.12450811086, 1.07543372461
1310720, 1.58619971364, 1.5602181423, 1.18625919331, 1.12484706573, 1.07559187914
1343488, 1.58722951696, 1.56060007123, 1.18640489632, 1.12498546695, 1.07568201316
1376256, 1.58841990281, 1.56212518494, 1.18660860046, 1.12545742675, 1.07584141424
1409024, 1.5896072911, 1.56160034364, 1.18707716443, 1.12530640259, 1.0760111869
1441792, 1.59049815561, 1.56220842829, 1.18732676791, 1.12550044826, 1.0765357916
1474560, 1.59161198135, 1.56259223441, 1.18735227157, 1.12599763746, 1.07667656078
1507328, 1.59244368779, 1.56401693731, 1.18727082242, 1.12600838135, 1.07676357604
1540096, 1.59318223326, 1.56505843815, 1.18771127291, 1.12607004888, 1.07711294269
1572864, 1.59442907074, 1.56581096825, 1.18786460262, 1.12597654412, 1.07709861553
1605632, 1.59496023557, 1.56513640397, 1.18791022113, 1.12613550438, 1.07704933822
1638400, 1.59580517877, 1.56676071045, 1.18833924035, 1.12626632798, 1.07718953002
1671168, 1.59665560659, 1.56743299996, 1.18872187258, 1.12652174426, 1.07775508035
1703936, 1.59749947874, 1.56742063278, 1.18906813496, 1.12629640212, 1.07766829095
1736704, 1.59845757625, 1.56730326759, 1.18921913022, 1.12634240103, 1.0777461108
1769472, 1.59906159514, 1.56935845913, 1.18975639783, 1.1264112802, 1.07773547992
1802240, 1.59953603148, 1.5691773046, 1.18986570101, 1.1265418466, 1.07762620418
1835008, 1.60028439937, 1.56882384005, 1.18971912424, 1.12649495711, 1.07777049545
1867776, 1.60099328564, 1.5696669235, 1.18996411668, 1.12660165107, 1.07778976335
1900544, 1.60158437443, 1.57022934469, 1.190069522, 1.12665645048, 1.07798931629
1933312, 1.60206181356, 1.57064953765, 1.19028459291, 1.12686433798, 1.07791796658
1966080, 1.60267494378, 1.57198305188, 1.19044287542, 1.12702551841, 1.07791179648
1998848, 1.60354624405, 1.57198164328, 1.19046082737, 1.127058382, 1.07775926889
2031616, 1.60405202156, 1.57137260045, 1.19045861281, 1.1272530344, 1.0777927265
2064384, 1.6043549791, 1.57234385811, 1.19052356038, 1.12727768372, 1.07789957308
2097152, 1.60539041098, 1.57236951521, 1.1908138962, 1.1274268303, 1.07801002269
2129920, 1.60583407101, 1.57330978942, 1.19094671567, 1.12754499066, 1.07810894777
2162688, 1.60646001436, 1.57376136405, 1.19091606119, 1.1276242287, 1.07837696399
2195456, 1.60701070658, 1.57398820935, 1.19112562529, 1.12746303343, 1.078589318
2228224, 1.60744537824, 1.57531501693, 1.19128045238, 1.12765910321, 1.07868870856
2260992, 1.60804378313, 1.57496203018, 1.19136208371, 1.12784919143, 1.07882011324
2293760, 1.60849736905, 1.57571747919, 1.1914884309, 1.12788223423, 1.07905413304
2326528, 1.60928981455, 1.57618968826, 1.19154373445, 1.12792587156, 1.07904148936
2359296, 1.60977261017, 1.57602356103, 1.19155046635, 1.12809634139, 1.07889931413
2392064, 1.61026534651, 1.5772706705, 1.19144338986, 1.12818823607, 1.07893140711
2424832, 1.61074374559, 1.57735930971, 1.19155586911, 1.12819232648, 1.07915016009
2457600, 1.61111698716, 1.57861780051, 1.19161586856, 1.12829641015, 1.07917944708
2490368, 1.61182595004, 1.57814904491, 1.19169219348, 1.12840153914, 1.07940061846
2523136, 1.61225178836, 1.57861526178, 1.19201355733, 1.12866039857, 1.07946031384
2555904, 1.61297667576, 1.57953938452, 1.19195358063, 1.12889407749, 1.07936497721
2588672, 1.61332380272, 1.57934334048, 1.19206099595, 1.12899880867, 1.07925661187
2621440, 1.61376686953, 1.57965079735, 1.19199245239, 1.12898442175, 1.07930264857
2654208, 1.61432373039, 1.57991747655, 1.1920374417, 1.12906528376, 1.07932563296
2686976, 1.61484982549, 1.57979472448, 1.19214210045, 1.12931954059, 1.07932685393
2719744, 1.61532813606, 1.5820627423, 1.19222101934, 1.12952710426, 1.07938648748
2752512, 1.61576351147, 1.58166644953, 1.19220191217, 1.12974740659, 1.07969965612
2785280, 1.61616506368, 1.58186104078, 1.1922829825, 1.12982785987, 1.07972818488
2818048, 1.61660369517, 1.58290611361, 1.19214935247, 1.12991059468, 1.07972173856
2850816, 1.6170150411, 1.58256681728, 1.19222976559, 1.1300046614, 1.07967074809
2883584, 1.61743635954, 1.58262181299, 1.19217921701, 1.13009430223, 1.07971917498
2916352, 1.61782965322, 1.58361682353, 1.1922243979, 1.13027088729, 1.07964420101
2949120, 1.61819137709, 1.58468731306, 1.19216095777, 1.13027865324, 1.07969167006
2981888, 1.61864590928, 1.58473793874, 1.19225215944, 1.13052268859, 1.07982563443
3014656, 1.61909636526, 1.58581452466, 1.19219467637, 1.1305147109, 1.07984193131
3047424, 1.61945853352, 1.58606482616, 1.19207790624, 1.13062808774, 1.07981028596
3080192, 1.62011699303, 1.58610765131, 1.19204496496, 1.13071144513, 1.08004898823
3112960, 1.62059746318, 1.58639270169, 1.19208687299, 1.13074064172, 1.08020703772
3145728, 1.62098013112, 1.58653090976, 1.19215681763, 1.13071482579, 1.08028495564
3178496, 1.62138122662, 1.58657477117, 1.19231410047, 1.13093866907, 1.08055344272
3211264, 1.62168531286, 1.58718332071, 1.19236543163, 1.13104426378, 1.08056713527
3244032, 1.62206090346, 1.58757496337, 1.19242128529, 1.13128260241, 1.08048138779
3276800, 1.62238432613, 1.58723597328, 1.19248227776, 1.13146076213, 1.08046528529
3309568, 1.62266342015, 1.58816838786, 1.19241258425, 1.13151361557, 1.0805430917
3342336, 1.62312947996, 1.58851388152, 1.19241897878, 1.13149371495, 1.08068789381
3375104, 1.62365597684, 1.58850456444, 1.19243439803, 1.13130040544, 1.08076562185
3407872, 1.62413996803, 1.58970780148, 1.19238075382, 1.13133296268, 1.08080053436
3440640, 1.6245088573, 1.58947066528, 1.19249161114, 1.13143408889, 1.08088678145
3473408, 1.62479635986, 1.58966701522, 1.1925848469, 1.13166897775, 1.0809019648
3506176, 1.62510800337, 1.58962285834, 1.19255886125, 1.13169796771, 1.08092395531
3538944, 1.62542668779, 1.5907050853, 1.19253194116, 1.13160389987, 1.08103349546
3571712, 1.62576052346, 1.59036651095, 1.19254637507, 1.13172015407, 1.08108873484
3604480, 1.6260211262, 1.59062390942, 1.19255268434, 1.13172784566, 1.08124759074
3637248, 1.62627715047, 1.59150266508, 1.19257502835, 1.13175743501, 1.08115523675
3670016, 1.62681352329, 1.5917074054, 1.19271345929, 1.1319504574, 1.08128922615
3702784, 1.62725271485, 1.5915756536, 1.19269707605, 1.13202337881, 1.08130445962
3735552, 1.62760421483, 1.59226870627, 1.19260335619, 1.13216205863, 1.08131112315
3768320, 1.6279363921, 1.59213621734, 1.19273713513, 1.13238348052, 1.08132991032
3801088, 1.62827510586, 1.59195999643, 1.19257168128, 1.13240017066, 1.08140652897
3833856, 1.62862957332, 1.5919108689, 1.19263120687, 1.13243030842, 1.08147986726
3866624, 1.62893826556, 1.59222564218, 1.19262344592, 1.13235737, 1.08150042452
3899392, 1.62924810001, 1.59296854571, 1.19266488406, 1.1323964809, 1.0815247189
3932160, 1.62961256348, 1.59354247384, 1.19276741683, 1.13241532954, 1.08163688562
3964928, 1.62989565341, 1.59398576081, 1.19281802148, 1.13236370152, 1.08174839017
