split-files/10B.txt00, 27936,20018,1.39554401039,27826,20018,1.39004895594,22522,20018,1.12508742132,21350,20018,1.0665401139,20698,20018,1.03396942752,32768,28.3046228886
split-files/10B.txt01, 29346,19846,1.47868588129,29198,19846,1.47122845914,22938,19846,1.15579965736,21862,19846,1.10158218281,20986,19846,1.05744230575,32768,34.8625938892
split-files/10B.txt02, 29962,19886,1.5066881223,29682,19886,1.49260786483,23066,19886,1.15991149552,21950,19886,1.10379161219,21186,19886,1.06537262396,32768,39.1215381622
split-files/10B.txt03, 30606,20018,1.52892396843,30382,20018,1.51773403936,23338,20018,1.16585073434,22334,20018,1.11569587371,21378,20018,1.06793885503,32768,42.9671440125
split-files/10B.txt04, 30364,19876,1.52767156369,30476,19876,1.5333065003,23692,19876,1.19199034011,21832,19876,1.09841014289,21156,19876,1.06439927551,32768,43.4961149693
split-files/10B.txt05, 31037,20092,1.54474417679,30348,20092,1.51045192116,24012,20092,1.19510252837,22282,20092,1.10899860641,21342,20092,1.06221381644,32768,46.1592459679
split-files/10B.txt06, 30915,19828,1.55915876538,30882,19828,1.55749445229,23424,19828,1.18135969336,22282,19828,1.12376437361,21118,19828,1.0650595118,32768,49.866863966
split-files/10B.txt07, 30850,19848,1.55431277711,30762,19848,1.54987908102,23708,19848,1.19447803305,22296,19848,1.12333736397,21308,19848,1.07355904877,32768,48.755562067
split-files/10B.txt08, 30912,19872,1.55555555556,30980,19872,1.55897745572,23472,19872,1.18115942029,22296,19872,1.12198067633,21252,19872,1.06944444444,32768,51.3200678825
split-files/10B.txt09, 31311,19935,1.57065462754,30443,19935,1.52711311763,23527,19935,1.18018560321,22551,19935,1.13122648608,21545,19935,1.08076247805,32768,55.3004260063
split-files/10B.txt10, 31467,19983,1.57468848521,31217,19983,1.56217785117,23919,19983,1.19696742231,22479,19983,1.12490617024,21483,19983,1.07506380423,32768,54.6432659626
split-files/10B.txt11, 31414,19792,1.5872069523,30990,19792,1.56578415521,23752,19792,1.20008084074,22036,19792,1.11337914309,21142,19792,1.06820937753,32768,54.5313510895
split-files/10B.txt12, 31717,20099,1.57803870839,31495,20099,1.56699338276,23955,20099,1.19185034081,22343,20099,1.11164734564,21339,20099,1.06169461167,32768,56.2075099945
split-files/10B.txt13, 31582,19982,1.58052247022,31132,19982,1.55800220198,23662,19982,1.18416574917,22550,19982,1.1285156641,21622,19982,1.08207386648,32768,56.0539751053
split-files/10B.txt14, 31659,19839,1.59579615908,30709,19839,1.54791068098,23807,19839,1.20001008115,22395,19839,1.12883713897,20959,19839,1.05645445839,32768,59.4621770382
split-files/10B.txt15, 31645,20028,1.58003794687,31808,20028,1.58817655283,23708,20028,1.18374276014,22392,20028,1.11803475135,21568,20028,1.07689235071,32768,58.6504709721
split-files/10B.txt16, 31581,19804,1.59467784286,30856,19804,1.55806907695,23604,19804,1.1918804282,22048,19804,1.11331044233,21724,19804,1.09695011109,32768,58.5513899326
split-files/10B.txt17, 31904,19962,1.59823664963,31350,19962,1.57048391945,23650,19962,1.18475102695,22434,19962,1.12383528705,21322,19962,1.06812944595,32768,62.1705908775
split-files/10B.txt18, 31995,19921,1.60609407158,30867,19921,1.54947040811,23605,19921,1.18493047538,22597,19921,1.13433060589,21341,19921,1.07128156217,32768,60.985888958
split-files/10B.txt19, 32096,20054,1.60047870749,31128,20054,1.5522090356,23794,20054,1.18649645956,22766,20054,1.13523486586,21814,20054,1.08776303979,32768,63.5960631371
split-files/10B.txt20, 31837,19941,1.59655985156,31693,19941,1.58933854872,23725,19941,1.18975979138,22617,19941,1.13419587784,21481,19941,1.07722782208,32768,63.7902190685
split-files/10B.txt21, 31818,19876,1.60082511572,31546,19876,1.58714026967,23432,19876,1.17890923727,22612,19876,1.1376534514,21796,19876,1.09659891326,32768,65.6801438332
split-files/10B.txt22, 32055,19760,1.62221659919,31128,19760,1.57530364372,23612,19760,1.19493927126,22064,19760,1.11659919028,21080,19760,1.06680161943,32768,65.639854908
split-files/10B.txt23, 31665,19793,1.59980801293,30705,19793,1.55130601728,23521,19793,1.18834941646,22373,19793,1.13034911332,21253,19793,1.07376345173,32768,69.6378469467
split-files/10B.txt24, 32466,20229,1.6049236245,31463,20229,1.55534134164,24101,20229,1.19140837412,22593,20229,1.11686193089,21729,20229,1.07415097138,32768,66.2728660107
split-files/10B.txt25, 32041,19885,1.6113150616,31381,19885,1.57812421423,23545,19885,1.18405833543,22603,19885,1.13668594418,21655,19885,1.08901181795,32768,63.9132759571
split-files/10B.txt26, 32247,19809,1.62789641072,31309,19809,1.58054419708,23805,19809,1.20172648796,22323,19809,1.12691200969,21299,19809,1.0752183351,32768,65.9673910141
split-files/10B.txt27, 32012,19977,1.60244280923,31013,19977,1.5524353006,24057,19977,1.2042348701,22809,19977,1.14176302748,21697,19977,1.08609901387,32768,67.5865819454
split-files/10B.txt28, 31846,19786,1.60952188416,32142,19786,1.62448195694,23666,19786,1.19609825129,22462,19786,1.13524714445,21446,19786,1.08389770545,32768,72.0274271965
split-files/10B.txt29, 32428,20029,1.61905237406,32097,20029,1.60252633681,23797,20029,1.18812721554,22825,20029,1.1395975835,21689,20029,1.08287982425,32768,73.3605179787
split-files/10B.txt30, 32237,20007,1.61128604988,30587,20007,1.52881491478,23847,20007,1.19193282351,22719,20007,1.13555255661,21727,20007,1.08596991053,32768,71.813683033
split-files/10B.txt31, 32685,20165,1.62087775849,33805,20165,1.6764195388,23837,20165,1.18209769402,22949,20165,1.13806099678,21645,20165,1.07339449541,32768,74.1194438934
split-files/10B.txt32, 31576,19387,1.62872027647,30357,19387,1.56584309073,22999,19387,1.1863104142,22237,19387,1.14700572549,21187,19387,1.09284572136,32768,68.6142098904
split-files/10B.txt33, 32529,20146,1.61466296039,31688,20146,1.57291770078,24278,20146,1.20510274993,22900,20146,1.13670207485,21706,20146,1.0774347265,32768,75.2009429932
split-files/10B.txt34, 31967,19804,1.61416885478,31388,19804,1.5849323369,23116,19804,1.16723894163,22384,19804,1.13027671178,21244,19804,1.07271258332,32768,80.6026699543
